Circuit: * D:\Sim\igbt.asc

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.00728388 +to 0.00728388
Heightened Def Con from 0.00728388 +to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 +to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 +to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 +to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 ++++to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 +to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 +to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 +to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 +to 0.00728388
Heightened Def Con from 0.00728388 +to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 +to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 +to 0.00728388
Heightened Def Con from 0.00728388 +to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 to 0.00728388
Heightened Def Con from 0.00728388 +to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 +to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 +to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 +to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.00728389
Heightened Def Con from 0.00728389 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 +to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 +to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 +to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 +to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 +to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 +to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 +to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 +to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 +to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 +to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.0072839
Heightened Def Con from 0.0072839 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 +to 0.00728391
Heightened Def Con from 0.00728391 +to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 +to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 +to 0.00728391
Heightened Def Con from 0.00728391 +to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728391
Heightened Def Con from 0.00728391 to 0.00728392
Heightened Def Con from 0.00728392 to 0.00728392
Heightened Def Con from 0.00728392 to 0.00728392
Heightened Def Con from 0.00728392 to 0.00728392
Heightened Def Con from 0.00728392 to 0.00728392
Heightened Def Con from 0.00728392 to 0.00728392
Heightened Def Con from 0.00728392 to 0.00728392
Heightened Def Con from 0.00728392 +to 0.00728392
Heightened Def Con from 0.00728392 +to 0.00728392
Heightened Def Con from 0.00728392 to 0.00728392
Heightened Def Con from 0.00728392 to 0.00728392
Heightened Def Con from 0.00728392 to 0.00728392
Heightened Def Con from 0.00728392 to 0.00728392
Heightened Def Con from 0.00728392 to 0.00728392
Heightened Def Con from 0.00728392 to 0.00728392
